NIH_Lip_Std_CSH_POS_Brain_01,NIH_Lip_Std_CSH_POS_Brain_02,NIH_Lip_Std_CSH_POS_Brain_03,NIH_Lip_Std_CSH_POS_Heart_01,NIH_Lip_Std_CSH_POS_Heart_02,NIH_Lip_Std_CSH_POS_Heart_03,NIH_Lip_Std_CSH_POS_Liver_01,NIH_Lip_Std_CSH_POS_Liver_02,NIH_Lip_Std_CSH_POS_Liver_03,NIH_Lip_Std_CSH_POS_Muscle_01,NIH_Lip_Std_CSH_POS_Muscle_02,NIH_Lip_Std_CSH_POS_Muscle_03,NIH_Lip_Std_CSH_POS_Plasma1_01,NIH_Lip_Std_CSH_POS_Plasma1_02,NIH_Lip_Std_CSH_POS_Plasma1_03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,202743,0,0
0,27069,0,61651,0,45572,0,30737,23958,41615,0,0,0,0,0
0,0,0,0,45217,0,56268,0,0,0,0,0,41881,0,62864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401603,0,357262,0,0,0,0,443593,0,476238,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,604061,576869,438455,711811,711666,733887,663666,596013,573315,732327,0,512514
856208,971824,916719,716602,853054,925421,925131,737786,884580,979696,826145,785941,869257,984074,760539
264472,0,0,0,0,0,447318,0,435920,261241,0,0,0,0,0
0,0,0,0,0,256069,0,0,0,289818,313952,307816,392653,0,428012
394099,399817,331923,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,285640,269768,280817,287476,269718,242586,504750,0,290616
0,893314,894339,663041,566686,578861,711403,740837,705136,683018,644466,607021,652177,0,627804
514476,508489,385984,0,722432,0,0,0,733887,0,481622,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,598165,0,0,0,543197,553951,629568,583836,0,492065
0,0,0,0,485426,0,0,0,0,0,0,438193,520051,0,0
0,0,450121,0,0,0,0,0,0,0,0,0,0,0,0
453650,0,441424,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,372898,0,0,0,0,0,0,0,342479,1409631,0,1036158
0,0,0,0,0,0,0,0,96602,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,80397,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253530,168483,194971,212134,225788,193176,232365,254452,207905,226864,201918,0,180145,71188,156274
0,0,0,0,0,0,0,0,98179,186548,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,392643,76835,381744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,146432,0,0,194644,0,0
0,71252,76308,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,242915,158195,237450
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,33348,0,0,0
0,0,0,0,0,0,0,0,0,0,208713,0,0,0,0
0,0,262348,246855,0,217533,246917,0,0,190481,160895,146422,215287,0,218810
0,0,0,0,206388,214837,0,0,0,237018,267964,0,0,0,251932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,144328,0,0,0,0,0,151260,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,124287,0,133790
0,0,0,0,0,0,0,0,0,262413,237855,0,0,0,0
0,0,0,0,0,0,115851,0,0,0,0,0,0,0,0
0,0,0,0,224979,270224,0,238360,0,0,0,0,0,0,0
0,0,114950,0,0,0,167629,169453,0,0,0,124100,0,0,144409
0,277973,0,203406,170775,165430,229407,242965,220193,239089,214589,281675,218024,0,245554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,283795,0,323051,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,530402,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,63994,80385,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,53150,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22108,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,377598,115208,403308
0,0,0,0,0,0,0,0,0,0,0,0,102620,0,0
0,0,0,0,0,0,0,0,0,0,0,0,82336,111175,202634
0,0,0,0,0,0,0,0,0,0,0,0,129528,194010,585489
177031,119440,89334,139827,90157,82223,72222,115510,0,0,72603,107710,238283,55655,243261
124373,101711,110330,135184,124709,116729,91589,105339,0,116145,152081,166128,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,576275,97945,519520
0,0,0,243325,422990,498073,0,0,0,259017,364975,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62800,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,60319,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,91177,86810,73702,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33611,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,90317,39695,73316
0,0,0,0,0,0,0,0,0,0,0,0,81764,0,106689
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208242,0,0,0,0,0,0,0,0,0,0,0,0,0
0,278698,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,290569,0,0,0,0,0,0,0,0,0,0,0,0,0
0,295321,356275,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98008,101286,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79110,0,0,0,0,0,0,84511,0,124500,0,143133,0,0,0
44969,0,57176,0,0,0,0,0,0,65259,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,119332,90692,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25418,0,0,0,0,0,0,0,0,0,0,0,25355,0
125006,0,91835,299372,371307,260805,333284,151831,181893,103894,273299,100882,668431,0,649027
77594,0,77742,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,189810,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,346610,0,334980
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,31094,26805,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,63939,68261,0,0,111963
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46976,0,0,65970,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,577886,561708,621420,0,0,0
69996,0,99538,61854,0,31370,214339,269185,230276,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,82721,0,0,0,65795,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,83559,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274743,263036,281225,284044,231449,250044,244183,247227,234589,283058,237341,313545,347593,0,248593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,103205,103439,0,95679,0,101109,101213,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,86412,0,0,0,0
71544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102145,0,0,91804,95067,104190,104642,0,96418,108471,0,0,0,105602
0,0,0,0,0,121431,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,66338,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,37452,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36376,0,0,55839,0,42591,0,0,0,39697,0,0
0,0,0,0,0,0,0,0,0,45362,58731,24412,0,0,0
0,84705,0,202841,172280,0,0,179695,0,139555,212045,312681,487017,181403,465929
0,0,85338,0,0,0,81862,0,0,0,212045,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,140169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,97339,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,48641,0,0,0,0,0,0,0
0,0,99258,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,133115,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889726,834133,977097,882000,922253,860508,827732,832152,947668,876905,932761,886054,921755,265925,969619
0,0,0,1130369,1019603,0,0,0,0,0,289592,1128645,0,1154658,1111345
0,0,0,0,0,383808,0,0,0,0,364599,0,0,0,0
0,0,0,295945,354192,264428,0,0,0,414425,360811,313528,0,0,331642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,146254
0,0,0,136418,142239,163792,0,0,133381,0,0,0,384415,296534,357129
0,95797,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,343883,324072,241025,391125,325455,372057,365740,348934,294259,339695,366270,356028
0,0,0,338831,316375,0,0,0,0,0,291137,136276,274797,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48396,80010,54971,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,189560,173797,213718,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295103,891675,0,347077,706370,391745,1167376,716118,460744,469792,261381,278798,0,470872,1763971
647942,849216,687573,908050,2247968,1290134,1628353,872212,579804,1101338,630771,1005409,2459053,439880,3505894
636235,1799953,434477,605444,1536310,992302,2567506,1010230,636678,890334,589010,568749,2454033,678538,2920064
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,109311
0,0,0,0,143128,134821,151466,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100501,159056,0,0,0,0,0,0
0,0,0,0,0,0,0,124953,0,0,0,0,0,0,0
0,0,0,0,0,148021,0,0,0,0,0,149694,0,0,0
0,0,0,0,0,193451,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607766,1940201,1580224,2505178,1709672,1990917,2040431,0,0,1510429,1985626,1821099,2004178,2512139,2408232
963694,522280,0,0,0,0,0,1017078,990795,0,0,0,0,947110,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553812,0,0,792482,725982,828827,869447,1158465,1178093,0,1536665,0,1233113,1114999,1273513
1371625,1310688,1101335,0,0,0,1500910,0,1580694,0,0,0,0,0,0
0,0,0,778371,650532,728725,0,508100,0,849092,889951,901174,690814,616992,799388
0,0,0,2337599,2431039,2333511,2319943,0,2502150,1812711,1843960,1808416,2075047,0,2180462
646316,575366,0,1551365,1633927,0,1309589,1386488,1058750,0,866140,0,658565,775601,0
0,0,0,0,0,2214836,0,0,0,0,2032067,0,0,0,0
0,0,0,1931322,1982332,1957542,2262452,0,0,2133404,2267834,2090566,0,0,0
0,0,0,2210208,2322126,2261482,2376503,2510648,2421436,2279149,2225678,2176400,2175047,0,2248501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,254966,259100,0,0,0,0,208027,207442,0,0,0,0
0,0,0,0,0,168996,338171,0,347580,164324,0,152650,0,0,0
148616,154743,0,0,0,0,268109,217279,294950,147495,0,161513,163685,0,0
120714,0,0,0,0,0,0,138888,148523,0,168326,172635,0,142722,0
0,294182,0,0,0,0,252447,0,0,0,0,0,0,0,0
0,0,0,0,0,0,234561,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,363916,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241741,150953,258663,235003,189251,242257,138489,220460,0,167630,152831,188701,0,0,185059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,140928,111168,126556
0,0,0,0,0,0,0,0,0,0,0,107218,0,0,0
0,210075,0,80572,154272,0,289883,0,84012,85719,0,0,380295,0,407573
0,530190,148834,190383,434783,222719,580525,286345,182633,220849,0,135304,568521,181115,740375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,41143,50392,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,178963,0,0
1571304,0,0,1300634,0,1285410,0,1438490,1551870,1188088,390680,1544315,1479198,1409505,1455267
0,0,0,0,0,0,0,0,168384,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,93176,0,0,0,163918,0,0,0,0,0
0,0,0,194774,0,0,0,0,0,172076,0,154894,0,0,0
0,150063,0,0,0,0,0,98355,0,0,0,0,143774,0,0
6939536,5908879,5907349,5306420,13446719,8760840,8697408,6325940,5413966,13102101,6203923,5070756,8922997,2235777,10889790
1568312,4631038,1261162,1836650,3629563,2136216,6480071,3390638,2183049,2167468,1315329,1321893,8181852,2442440,9002263
2226171,6454529,1830665,2371388,5780950,3242303,8238901,3608861,2532542,3033771,1935304,2011119,8169567,2502984,10298765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,66786,0,0,0,75259,0,0,0,0
0,0,0,0,0,0,0,46125,0,0,0,0,0,0,0
0,0,0,51206,0,0,0,0,0,0,0,0,0,0,0
324603,99776,404666,77325,88315,74903,58253,487451,71671,534117,173902,300335,1025423,316691,1400813
0,0,0,0,397252,366631,0,0,1124431,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,230355,215507,347221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,325552,302563,316732,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,141984,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89230,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3759134,4123894,3691683,535183,579501,579098,71127072,74017496,74001408,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,533827,0,441406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,319529,307362,338565,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53301,0,0,0,0,0,58877,0,23796,0,0,38561,40269,0,61402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,126554,0,160589
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,75791,255023,0,0,0,0,0
786121,662337,601319,805461,788555,665033,2045343,2242593,2215870,544742,625168,505559,2008373,343416,1463268
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,65951,0,0,0,0,0,83897,0,41167
0,107872,290362,63957,0,0,0,86489,150344,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259991,0,0,0,0,0,0,0,0,0,0,0,0,73565,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39386,31944,26913,0,46039,0,0,0,146149,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,945469,0,0,0,0,0,0,0,0,0,0,0,0,0
0,858457,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65513,67672,73640,103585,90920,131757,62332,59260,56391,0,0,0,0,0,0
0,0,0,19228,0,16897,0,0,0,0,0,0,0,12556,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21960,0,16944,18483,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,135854,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,122104,0,0
0,0,338166,183631,257245,0,240898,0,0,0,0,149144,349767,0,0
0,0,0,108692,107500,0,109379,0,0,0,0,108922,87298,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,124896,0,0,0,0,0,115116,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
