Name,SpectrumId,ClusterId,SubmissionId
Unknown,375827,1270816,147
Unknown,369158,1264239,138
Unknown,375615,1270604,147
Unknown,369153,1264234,138
Unknown,371295,1266285,140
Unknown,375849,1270838,147
Unknown,376183,1271172,147
"3-.alpha.-Mannobiose, octakis(trimethylsilyl) ether (isomer 2)",375685,1270674,147
Unknown,371450,1266440,140
Unknown,369060,1264141,138
Unknown,369077,1264158,138
Unknown,371370,1266360,140
Unknown,376386,1271375,147
Unknown,371515,1266505,140
Unknown,375505,1270494,147
Unknown,375546,1270535,147
Unknown,375765,1270754,147
Unknown,369162,1264243,138
Unknown,375759,1270748,147
Unknown,375529,1270518,147
Unknown,369100,1264181,138
Unknown,369072,1264153,138
Unknown,371125,1266115,140
Unknown,375631,1270620,147
Unknown,375452,1270441,147
Unknown,375384,1270373,147
Unknown,369092,1264173,138
Unknown,375492,1270481,147
Unknown,369061,1264142,138
Unknown,376200,1271189,147
Unknown,369099,1264180,138
Unknown,369172,1264253,138
Unknown,369203,1264284,138
"Allonic acid, .gamma.-lactone, 4TMS derivavative",375723,1270712,147
Unknown,375625,1270614,147
"3-.alpha.-Mannobiose, octakis(trimethylsilyl) ether (isomer 1)",375483,1270472,147
Unknown,371477,1266467,140
Unknown,371403,1266393,140
Unknown,375649,1270638,147
Unknown,369135,1264216,138
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375531,1270520,147
"Maltose, octakis(trimethylsilyl) ether, methyloxime (isomer 2)",375446,1270435,147
Unknown,369213,1264294,138
Unknown,369216,1264297,138
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375379,1270368,147
Unknown,369138,1264219,138
Unknown,375517,1270506,147
Unknown,371133,1266123,140
Unknown,376315,1271304,147
Unknown,375593,1270582,147
Unknown,369280,1264361,138
Unknown,375608,1270597,147
Unknown,369123,1264204,138
Squalene,375421,1270410,147
Unknown,369112,1264193,138
Unknown,371351,1266341,140
Unknown,375629,1270618,147
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375466,1270455,147
Unknown,369189,1264270,138
Unknown,369148,1264229,138
Unknown,375510,1270499,147
Unknown,371400,1266390,140
"Lactulose, octakis(trimethylsilyl) ether, methyloxime (isomer 2)",375463,1270452,147
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375486,1270475,147
Unknown,369269,1264350,138
Unknown,369175,1264256,138
Unknown,375686,1270675,147
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375690,1270679,147
Unknown,376042,1271031,147
Unknown,376010,1270999,147
Unknown,369164,1264245,138
Unknown,369225,1264306,138
"Malonic acid, bis(2-trimethylsilylethyl ester",375645,1270634,147
Unknown,371120,1266110,140
Unknown,375484,1270473,147
Unknown,369198,1264279,138
Unknown,375523,1270512,147
Unknown,369221,1264302,138
Unknown,369252,1264333,138
Unknown,371285,1266275,140
Unknown,369185,1264266,138
Unknown,375572,1270561,147
Unknown,371195,1266185,140
Unknown,369197,1264278,138
Unknown,369143,1264224,138
Unknown,375783,1270772,147
Unknown,371337,1266327,140
Unknown,375498,1270487,147
Unknown,375661,1270650,147
Unknown,371205,1266195,140
"D-Xylose, 4TMS derivative",375602,1270591,147
Unknown,375437,1270426,147
Unknown,375378,1270367,147
"2-Oxopentanoic acid, TMS derivative",375307,1270296,147
Unknown,369193,1264274,138
Unknown,375654,1270643,147
Unknown,375628,1270617,147
Unknown,371533,1266523,140
Unknown,376198,1271187,147
Unknown,369173,1264254,138
Unknown,371294,1266284,140
Unknown,369239,1264320,138
Unknown,376335,1271324,147
Unknown,371117,1266107,140
Unknown,376087,1271076,147
Unknown,369285,1264366,138
Unknown,375300,1270289,147
Unknown,371571,1266561,140
"Talonic acid, .gamma.-lactone, 4TMS derivavative",375225,1270214,147
Unknown,371330,1266320,140
Unknown,375814,1270803,147
Unknown,369273,1264354,138
Unknown,375868,1270857,147
Unknown,371557,1266547,140
Unknown,369124,1264205,138
"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester",375416,1270405,147
Unknown,375280,1270269,147
Unknown,369258,1264339,138
Unknown,371082,1266072,140
Unknown,369264,1264345,138
Unknown,369289,1264370,138
Unknown,375172,1270161,147
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375257,1270246,147
Unknown,375552,1270541,147
Unknown,371510,1266500,140
Unknown,375614,1270603,147
Unknown,375530,1270519,147
Unknown,375217,1270206,147
Unknown,371109,1266099,140
Unknown,371145,1266135,140
Unknown,375331,1270320,147
Unknown,369238,1264319,138
Unknown,375337,1270326,147
Unknown,375975,1270964,147
Unknown,369266,1264347,138
Unknown,369277,1264358,138
"D-Trehalose, 7TMS derivative",375491,1270480,147
Unknown,375266,1270255,147
Unknown,375824,1270813,147
Unknown,369268,1264349,138
Unknown,375563,1270552,147
Unknown,371163,1266153,140
Unknown,375361,1270350,147
Unknown,369244,1264325,138
Unknown,371409,1266399,140
Unknown,369256,1264337,138
Unknown,369297,1264378,138
Unknown,371310,1266300,140
Unknown,371448,1266438,140
Unknown,369262,1264343,138
Unknown,375509,1270498,147
Unknown,375667,1270656,147
Unknown,371445,1266435,140
Unknown,375462,1270451,147
Unknown,369306,1264387,138
Unknown,375472,1270461,147
Unknown,375354,1270343,147
Unknown,369281,1264362,138
Unknown,375636,1270625,147
Unknown,376277,1271266,147
Unknown,376007,1270996,147
Unknown,376383,1271372,147
Unknown,375460,1270449,147
Unknown,376117,1271106,147
Unknown,369235,1264316,138
Unknown,375609,1270598,147
Unknown,369228,1264309,138
Unknown,375495,1270484,147
Unknown,376212,1271201,147
Unknown,369315,1264396,138
Unknown,375770,1270759,147
Unknown,371331,1266321,140
Unknown,375598,1270587,147
Unknown,375621,1270610,147
Unknown,369210,1264291,138
Unknown,371025,1266016,140
Unknown,369224,1264305,138
Unknown,375369,1270358,147
Unknown,375439,1270428,147
Unknown,370999,1265990,140
Unknown,369231,1264312,138
Unknown,369241,1264322,138
Unknown,371355,1266345,140
Unknown,375567,1270556,147
Unknown,370946,1265937,140
Unknown,375995,1270984,147
Unknown,376135,1271124,147
Unknown,371064,1266054,140
".alpha.-Tocopherol, TMS derivative",371015,1266006,140
Unknown,369233,1264314,138
".alpha.-Tocopherol, TMS derivative",371103,1266093,140
Unknown,375561,1270550,147
Unknown,376314,1271303,147
Unknown,371056,1266046,140
Unknown,376388,1271377,147
Unknown,369209,1264290,138
Unknown,375581,1270570,147
Unknown,375722,1270711,147
Unknown,369260,1264341,138
Unknown,375603,1270592,147
Unknown,375726,1270715,147
Unknown,369307,1264388,138
Unknown,376099,1271088,147
Unknown,375939,1270928,147
Unknown,375560,1270549,147
Unknown,369222,1264303,138
"4-Hydroxy-3-methoxyphenylglycol, 3TMS derivative",375633,1270622,147
"Vanillylmandelic acid, 3TMS derivative",375467,1270456,147
Unknown,375538,1270527,147
Unknown,371377,1266367,140
Unknown,371336,1266326,140
Unknown,370783,1265775,140
Unknown,369204,1264285,138
Unknown,376276,1271265,147
Unknown,369218,1264299,138
Unknown,375838,1270827,147
Unknown,370764,1265757,140
Unknown,370766,1265759,140
Unknown,371078,1266068,140
Unknown,369263,1264344,138
Unknown,376058,1271047,147
Unknown,375670,1270659,147
Unknown,375717,1270706,147
Unknown,370628,1265622,140
Unknown,375620,1270609,147
Unknown,369274,1264355,138
Unknown,375262,1270251,147
Unknown,370780,1265772,140
Unknown,375820,1270809,147
Unknown,371527,1266517,140
Unknown,376355,1271344,147
Unknown,376376,1271365,147
Unknown,370717,1265711,140
Unknown,370773,1265765,140
Unknown,370679,1265673,140
Unknown,369236,1264317,138
Unknown,376020,1271009,147
Unknown,375535,1270524,147
Unknown,371229,1266219,140
Unknown,370673,1265667,140
Unknown,371329,1266319,140
Unknown,370710,1265704,140
Unknown,375355,1270344,147
Unknown,375222,1270211,147
Unknown,375907,1270896,147
Unknown,369242,1264323,138
Unknown,369248,1264329,138
Unknown,370703,1265697,140
Unknown,370961,1265952,140
Unknown,375835,1270824,147
Unknown,370817,1265808,140
Unknown,371544,1266534,140
Unknown,371447,1266437,140
Unknown,370971,1265962,140
"Galactopyranose, 5TMS derivative",375237,1270226,147
Unknown,369192,1264273,138
Unknown,370994,1265985,140
".beta.-D-Lactose, (isomer 1), 8TMS derivative",375196,1270185,147
"Galactinol, nonakis(trimethylsilyl) ether",375116,1270105,147
Unknown,369293,1264374,138
"Galactinol, nonakis(trimethylsilyl) ether",375383,1270372,147
Unknown,369284,1264365,138
Unknown,371156,1266146,140
Unknown,369219,1264300,138
Unknown,375705,1270694,147
Unknown,371099,1266089,140
Unknown,375831,1270820,147
Unknown,376303,1271292,147
Unknown,369234,1264315,138
Unknown,371291,1266281,140
Unknown,371160,1266150,140
"Galactopyranose, 5TMS derivative",375233,1270222,147
Unknown,369223,1264304,138
".beta.-D-Glucopyranose, 6-O-methyl-1,2,3,4-tetrakis-O-(trimethylsilyl)-",375250,1270239,147
"Melibiose, octakis(trimethylsilyl)-",375170,1270159,147
Unknown,369259,1264340,138
Unknown,375519,1270508,147
Unknown,375406,1270395,147
Unknown,376028,1271017,147
Unknown,369229,1264310,138
Unknown,375230,1270219,147
Unknown,369064,1264145,138
Unknown,369080,1264161,138
Unknown,375962,1270951,147
"Cholesterol, TMS derivative",370409,1265411,140
"Cholesterol, TMS derivative",370335,1265341,140
Unknown,375870,1270859,147
Unknown,369114,1264195,138
Unknown,369142,1264223,138
Unknown,376128,1271117,147
Unknown,375260,1270249,147
"Cholesterol, TMS derivative",370334,1265340,140
Unknown,376266,1271255,147
Unknown,369167,1264248,138
Unknown,369160,1264241,138
"Cholesterol, TMS derivative",370599,1265340,140
Unknown,375310,1270299,147
Unknown,371138,1266128,140
Unknown,375359,1270348,147
Unknown,375665,1270654,147
"Cholesterol, TMS derivative",370420,1265340,140
Unknown,369205,1264286,138
"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester",375392,1270381,147
Unknown,371499,1266489,140
Unknown,375998,1270987,147
Unknown,371215,1266205,140
Unknown,375600,1270589,147
Unknown,375697,1270686,147
Unknown,376316,1271305,147
Unknown,369300,1264381,138
Unknown,375585,1270574,147
Unknown,369257,1264338,138
Unknown,375732,1270721,147
Unknown,369187,1264268,138
Unknown,369247,1264328,138
Unknown,375351,1270340,147
Unknown,371256,1266246,140
Unknown,369283,1264364,138
"Allonic acid, .gamma.-lactone, 4TMS derivavative",375349,1270338,147
Unknown,375413,1270402,147
Unknown,375329,1270318,147
Unknown,370779,1265771,140
Unknown,371212,1266202,140
Unknown,375334,1270323,147
Unknown,370814,1265805,140
Unknown,370850,1265841,140
Unknown,370998,1265989,140
Unknown,375389,1270378,147
Unknown,375405,1270394,147
Unknown,375974,1270963,147
Unknown,370919,1265910,140
Unknown,369008,1264091,138
Unknown,376304,1271293,147
"Phenol, 2,4-bis(1,1-dimethylethyl)-, phosphite (3:1)",369004,1264087,138
Unknown,376053,1271042,147
"Phenol, 2,4-bis(1,1-dimethylethyl)-, phosphite (3:1)",369001,1264084,138
Unknown,375400,1270389,147
Unknown,371315,1266305,140
Unknown,370901,1265892,140
Unknown,376060,1271049,147
Unknown,369002,1264085,138
Unknown,369035,1264116,138
Unknown,371444,1266434,140
Unknown,371261,1266251,140
Unknown,375886,1270875,147
Unknown,376049,1271038,147
Unknown,375332,1270321,147
Unknown,370911,1265902,140
Unknown,375393,1270382,147
Unknown,376189,1271178,147
Unknown,371224,1266214,140
Unknown,369230,1264311,138
Unknown,376014,1271003,147
Unknown,370933,1265924,140
Unknown,370965,1265956,140
Unknown,375453,1270442,147
Unknown,369206,1264287,138
Unknown,371354,1266344,140
Unknown,375268,1270257,147
Unknown,375336,1270325,147
Unknown,375191,1270180,147
Unknown,375404,1270393,147
Unknown,369251,1264332,138
Unknown,375344,1270333,147
Unknown,369200,1264281,138
Unknown,369220,1264301,138
Unknown,371104,1266094,140
Unknown,376131,1271120,147
Unknown,375426,1270415,147
Unknown,371332,1266322,140
Unknown,369195,1264276,138
Unknown,371358,1266348,140
Unknown,369295,1264376,138
Unknown,371203,1266193,140
Unknown,369249,1264330,138
"Deoxyglucose, 4TMS derivative",375322,1270311,147
Unknown,369261,1264342,138
Unknown,371367,1266357,140
Unknown,369194,1264275,138
"D-(+)-Cellobiose, (isomer 1), 8TMS derivative",375173,1270162,147
"D-(+)-Cellobiose, (isomer 1), 8TMS derivative",375340,1270329,147
"Melibiose, octakis(trimethylsilyl)-",375239,1270228,147
Unknown,375371,1270360,147
Unknown,369245,1264326,138
Unknown,371309,1266299,140
Unknown,369232,1264313,138
Unknown,375401,1270390,147
Unknown,375296,1270285,147
Unknown,369265,1264346,138
Unknown,376085,1271074,147
Unknown,375829,1270818,147
Unknown,371404,1266394,140
Unknown,375267,1270256,147
Unknown,371349,1266339,140
Unknown,369319,1264400,138
Unknown,375286,1270275,147
Unknown,375381,1270370,147
Unknown,376137,1271126,147
Unknown,376030,1271019,147
Unknown,375528,1270517,147
Unknown,371146,1266136,140
Unknown,375360,1270349,147
Unknown,371208,1266198,140
Unknown,375366,1270355,147
Unknown,375299,1270288,147
Unknown,375415,1270404,147
Unknown,375420,1270409,147
Unknown,375708,1270697,147
Unknown,376370,1271359,147
Unknown,375743,1270732,147
Unknown,376070,1271059,147
Unknown,371171,1266161,140
Unknown,376121,1271110,147
Unknown,375688,1270677,147
Unknown,375350,1270339,147
Unknown,375417,1270406,147
Unknown,371308,1266298,140
Unknown,376174,1271163,147
Unknown,376267,1271256,147
Unknown,375477,1270466,147
Unknown,375394,1270383,147
Unknown,371220,1266210,140
Unknown,376003,1270992,147
Unknown,376179,1271168,147
Unknown,376063,1271052,147
Unknown,371083,1266073,140
Unknown,375936,1270925,147
Unknown,376103,1271092,147
Unknown,376077,1271066,147
Unknown,371102,1266092,140
Unknown,376206,1271195,147
Unknown,376260,1271249,147
Unknown,376095,1271084,147
Unknown,371227,1266217,140
Unknown,371074,1266064,140
Unknown,376061,1271050,147
Unknown,376340,1271329,147
Unknown,375983,1270972,147
Unknown,375963,1270952,147
Unknown,376192,1271181,147
Unknown,371284,1266274,140
Unknown,376120,1271109,147
Unknown,376396,1271385,147
Unknown,376123,1271112,147
Unknown,376110,1271099,147
Unknown,375894,1270883,147
Unknown,371142,1266132,140
Unknown,375940,1270929,147
Unknown,371270,1266260,140
Unknown,376092,1271081,147
Unknown,376164,1271153,147
Unknown,375999,1270988,147
Unknown,375956,1270945,147
Unknown,376166,1271155,147
Unknown,376055,1271044,147
Unknown,375943,1270932,147
Unknown,371318,1266308,140
Unknown,376155,1271144,147
Unknown,376354,1271343,147
Unknown,376111,1271100,147
Unknown,376025,1271014,147
Unknown,371343,1266333,140
Unknown,371498,1266488,140
Unknown,376094,1271083,147
Unknown,376024,1271013,147
Unknown,375863,1270852,147
Unknown,371432,1266422,140
Unknown,376230,1271219,147
Unknown,376100,1271089,147
Unknown,376143,1271132,147
Unknown,376251,1271240,147
Unknown,371234,1266224,140
Unknown,376093,1271082,147
Unknown,376356,1271345,147
Unknown,376129,1271118,147
Unknown,371333,1266323,140
Unknown,375879,1270868,147
Unknown,376107,1271096,147
Unknown,376012,1271001,147
Unknown,376038,1271027,147
Unknown,376341,1271330,147
Unknown,371379,1266369,140
Unknown,371372,1266362,140
Unknown,376051,1271040,147
Unknown,376126,1271115,147
Unknown,376113,1271102,147
Unknown,375932,1270921,147
Unknown,371288,1266278,140
Unknown,376073,1271062,147
Unknown,371232,1266222,140
Unknown,376351,1271340,147
Unknown,376090,1271079,147
Unknown,376040,1271029,147
Unknown,371319,1266309,140
Unknown,376177,1271166,147
Unknown,371365,1266355,140
Unknown,376349,1271338,147
Unknown,376127,1271116,147
Unknown,376108,1271097,147
Unknown,376043,1271032,147
Unknown,376310,1271299,147
Unknown,376033,1271022,147
Unknown,376301,1271290,147
Unknown,375803,1270792,147
Unknown,375954,1270943,147
Unknown,375795,1270784,147
Unknown,375848,1270837,147
Unknown,376138,1271127,147
Unknown,371364,1266354,140
Unknown,376118,1271107,147
Unknown,371408,1266398,140
Unknown,376171,1271160,147
Unknown,376214,1271203,147
Unknown,376248,1271237,147
Unknown,375771,1270760,147
Unknown,371147,1266137,140
Unknown,371275,1266265,140
Unknown,376375,1271364,147
Unknown,376364,1271353,147
Unknown,376156,1271145,147
Unknown,376064,1271053,147
Unknown,375668,1270657,147
Unknown,376387,1271376,147
Unknown,376368,1271357,147
Unknown,371172,1266162,140
Unknown,375760,1270749,147
Unknown,376039,1271028,147
Unknown,375742,1270731,147
Unknown,371346,1266336,140
Unknown,375930,1270919,147
Unknown,375761,1270750,147
Unknown,376240,1271229,147
Unknown,376067,1271056,147
Unknown,371412,1266402,140
Unknown,375638,1270627,147
Unknown,375799,1270788,147
Unknown,375830,1270819,147
Unknown,371206,1266196,140
Unknown,376319,1271308,147
Unknown,376261,1271250,147
Unknown,376327,1271316,147
Unknown,375724,1270713,147
Unknown,376236,1271225,147
Unknown,371322,1266312,140
Unknown,375751,1270740,147
Unknown,371161,1266151,140
Unknown,375658,1270647,147
Unknown,375853,1270842,147
Unknown,375778,1270767,147
Unknown,376152,1271141,147
Unknown,376045,1271034,147
Unknown,376234,1271223,147
Unknown,375750,1270739,147
Unknown,376345,1271334,147
Unknown,376361,1271350,147
Unknown,375811,1270800,147
Unknown,376191,1271180,147
Unknown,375741,1270730,147
Unknown,371488,1266478,140
Unknown,376084,1271073,147
Unknown,375977,1270966,147
Unknown,371350,1266340,140
Unknown,371216,1266206,140
Unknown,375928,1270917,147
Unknown,371153,1266143,140
"Sucrose, 8TMS derivative",375188,1270177,147
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375220,1270209,147
"Sucrose, 8TMS derivative",375164,1270153,147
"Sucrose, 8TMS derivative",375245,1270234,147
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375243,1270232,147
Unknown,375317,1270306,147
"Sucrose, 8TMS derivative",375201,1270190,147
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375199,1270188,147
"Sucrose, 8TMS derivative",375211,1270200,147
"D-(+)-Turanose, octakis(trimethylsilyl) ether",375229,1270218,147
Unknown,370661,1265655,140
Unknown,375240,1270229,147
Unknown,371386,1266376,140
Unknown,376216,1271205,147
Unknown,376071,1271060,147
Unknown,371323,1266313,140
Unknown,375961,1270950,147
Unknown,371128,1266118,140
Unknown,371211,1266201,140
Unknown,375672,1270661,147
Unknown,371127,1266117,140
Unknown,376065,1271054,147
Unknown,371428,1266418,140
Unknown,375777,1270766,147
Unknown,375952,1270941,147
Unknown,375859,1270848,147
Unknown,376022,1271011,147
Unknown,371264,1266254,140
Unknown,376082,1271071,147
Unknown,376109,1271098,147
Unknown,376105,1271094,147
Unknown,375990,1270979,147
Unknown,376052,1271041,147
Unknown,375968,1270957,147
Unknown,376350,1271339,147
Unknown,376311,1271300,147
Unknown,375922,1270911,147
Unknown,376223,1271212,147
Unknown,376372,1271361,147
Unknown,375900,1270889,147
Unknown,370936,1265927,140
